ordernumber,quantityordered,priceeach,orderlinenumber,orderdate,sales,status,productline,msrp,productcode,customername,phone,address,city,state,postalcode,country,territory,contactname,dealsize
10176,36,100,5,6-Nov-03,5532.12,Shipped,Classic Cars,143,S18_4027,L'ordine Souveniers,0522-556555,Strada Provinciale 124,Reggio Emilia,Not Applicable,42100,Italy,EMEA,Maurizio Moroni,Medium
10185,39,100,16,14-Nov-03,5096.91,Shipped,Classic Cars,143,S18_4027,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,NA,Wing C Tam,Medium
10196,27,100,8,26-Nov-03,4537.08,Shipped,Classic Cars,143,S18_4027,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,CT,97823,USA,NA,Leslie Murphy,Medium
10207,40,100,1,9-Dec-03,6146.8,Shipped,Classic Cars,143,S18_4027,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,MA,51003,USA,NA,Valarie Franco,Medium
10220,50,100,5,12-Feb-04,8258,Shipped,Classic Cars,143,S18_4027,"Clover Collections, Co.",+353 1862 1555,25 Maiden Lane,Dublin,Not Applicable,2,Ireland,EMEA,Dean Cassidy,Large
10230,42,100,3,15-Mar-04,7238.28,Shipped,Classic Cars,143,S18_4027,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,Not Applicable,60528,Germany,EMEA,Roland Keitel,Large
10247,48,100,5,5-May-04,6756,Shipped,Classic Cars,143,S18_4027,Suominen Souveniers,+358 9 8045 555,"Software Engineering Center, SEC Oy",Espoo,Not Applicable,FIN-02271,Finland,EMEA,Kalle Suominen,Medium
10272,25,100,5,20-Jul-04,3734,Shipped,Classic Cars,143,S18_4027,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,NA,Kyung Yu,Medium
10282,31,100,8,20-Aug-04,4674.8,Shipped,Classic Cars,143,S18_4027,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Medium
10292,44,100,2,8-Sep-04,7140.76,Shipped,Classic Cars,143,S18_4027,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,NA,Kwai Yu,Large
10306,23,100,16,14-Oct-04,3600.65,Shipped,Classic Cars,143,S18_4027,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,Not Applicable,EC2 5NT,UK,EMEA,Victoria Ashworth,Medium
10314,29,100,8,22-Oct-04,4206.74,Shipped,Classic Cars,143,S18_4027,Heintze Collectables,86 21 3555,Smagsloget 45,Aaarhus,Not Applicable,8200,Denmark,EMEA,Palle Ibsen,Medium
10324,49,100,13,5-Nov-04,5379.71,Shipped,Classic Cars,143,S18_4027,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,NY,10022,USA,NA,Michael Frick,Medium
10337,36,100,3,21-Nov-04,5679.36,Shipped,Classic Cars,143,S18_4027,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,NY,10022,USA,NA,Maria Hernandez,Medium
10349,34,100,5,1-Dec-04,4394.84,Shipped,Classic Cars,143,S18_4027,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,NA,Jeff Young,Medium
10358,25,100,13,10-Dec-04,2528.25,Shipped,Classic Cars,143,S18_4027,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Small
10372,48,100,6,26-Jan-05,7031.52,Shipped,Classic Cars,143,S18_4027,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Akiko Shimamura,Large
10383,38,100,1,22-Feb-05,5340.9,Shipped,Classic Cars,143,S18_4027,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10394,37,100,1,15-Mar-05,6376.58,Shipped,Classic Cars,143,S18_4027,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10413,49,100,5,5-May-05,6896.75,Shipped,Classic Cars,143,S18_4027,Gift Depot Inc.,2035552570,25593 South Bay Ln.,Bridgewater,CT,97562,USA,NA,Julie King,Medium
10100,22,86.51,4,6-Jan-03,1903.22,Shipped,Vintage Cars,92,S18_4409,Online Diecast Creations Co.,6035558647,2304 Long Airport Avenue,Nashua,NH,62005,USA,NA,Valarie Young,Small
10110,28,89.27,8,18-Mar-03,2499.56,Shipped,Vintage Cars,92,S18_4409,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,Not Applicable,EC2 5NT,UK,EMEA,Victoria Ashworth,Small
10124,36,85.59,7,21-May-03,3081.24,Shipped,Vintage Cars,92,S18_4409,Signal Gift Stores,7025551838,8489 Strong St.,Las Vegas,NV,83030,USA,NA,Sue King,Medium
10148,34,100,1,11-Sep-03,3598.22,Shipped,Vintage Cars,92,S18_4409,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,Anna O'Hara,Medium
10162,39,100,10,18-Oct-03,3912.09,Shipped,Vintage Cars,92,S18_4409,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,San Francisco,CA,N/A,USA,NA,Julie Brown,Medium
10173,21,75.46,14,5-Nov-03,1584.66,Shipped,Vintage Cars,92,S18_4409,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,Bergamo,Not Applicable,24100,Italy,EMEA,Giovanni Rovelli,Small
10182,36,100,11,12-Nov-03,3942.72,Shipped,Vintage Cars,92,S18_4409,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Medium
10193,24,97.55,15,21-Nov-03,2341.2,Shipped,Vintage Cars,92,S18_4409,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,Glen Waverly,Victoria,3150,Australia,APAC,Sean Connery,Small
10204,29,85.59,5,2-Dec-03,2482.11,Shipped,Vintage Cars,92,S18_4409,Muscle Machine Inc,2125557413,4092 Furth Circle,NYC,NY,10022,USA,NA,Jeff Young,Small
10213,38,94.79,1,22-Jan-04,3602.02,Shipped,Vintage Cars,92,S18_4409,"Double Decker Gift Stores, Ltd",(171) 555-7555,120 Hanover Sq.,London,Not Applicable,WA1 1DP,UK,EMEA,Thomas Hardy,Medium
10227,34,100,11,2-Mar-04,3566.94,Shipped,Vintage Cars,92,S18_4409,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,Not Applicable,69004,France,EMEA,Mary Saveley,Medium
10241,42,90.19,3,13-Apr-04,3787.98,Shipped,Vintage Cars,92,S18_4409,Mini Caravy,88.60.1555,"24, place Kluber",Strasbourg,Not Applicable,67000,France,EMEA,Frederique Citeaux,Medium
10280,35,100,17,17-Aug-04,3704.05,Shipped,Vintage Cars,92,S18_4409,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,Not Applicable,10100,Italy,EMEA,Paolo Accorti,Medium
10288,35,80.99,6,1-Sep-04,2834.65,Shipped,Vintage Cars,92,S18_4409,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,Not Applicable,69045,Singapore,APAC,Wendy Victorino,Small
10302,38,89.27,2,6-Oct-03,3392.26,Shipped,Vintage Cars,92,S18_4409,"UK Collectables, Ltd.",(171) 555-2282,Berkeley Gardens 12  Brewery,Liverpool,Not Applicable,WX1 6LT,UK,EMEA,Elizabeth Devon,Medium
10311,41,81.91,1,16-Oct-04,3358.31,Shipped,Vintage Cars,92,S18_4409,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10332,50,100,2,17-Nov-04,7310,Shipped,Vintage Cars,92,S18_4409,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,Not Applicable,EC2 5NT,UK,EMEA,Victoria Ashworth,Large
10344,21,100,4,25-Nov-04,2203.11,Shipped,Vintage Cars,92,S18_4409,Marseille Mini Autos,91.24.4555,"12, rue des Bouchers",Marseille,Not Applicable,13008,France,EMEA,Laurence Lebihan,Small
10367,43,62.72,8,12-Jan-05,2696.96,Resolved,Vintage Cars,92,S18_4409,Toys4GrownUps.com,6265557265,78934 Hillside Dr.,Pasadena,CA,90003,USA,NA,Julie Young,Small
10380,32,100,1,16-Feb-05,3376.64,Shipped,Vintage Cars,92,S18_4409,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10407,6,90.19,3,22-Apr-05,541.14,On Hold,Vintage Cars,92,S18_4409,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,San Jose,CA,94217,USA,NA,Sue Frick,Small
10420,66,92.95,6,29-May-05,6134.7,In Process,Vintage Cars,92,S18_4409,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Adrian Huxley,Medium
10105,41,82.5,10,11-Feb-03,3382.5,Shipped,Vintage Cars,87,S18_4522,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,Kobenhavn,Not Applicable,1734,Denmark,EMEA,Jytte Petersen,Medium
10117,23,97.42,4,16-Apr-03,2240.66,Shipped,Vintage Cars,87,S18_4522,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Not Applicable,79903,Singapore,Japan,Eric Natividad,Small
10128,43,92.16,1,6-Jun-03,3962.88,Shipped,Vintage Cars,87,S18_4522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10142,24,70.22,7,8-Aug-03,1685.28,Shipped,Vintage Cars,87,S18_4522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Small
10153,22,83.38,6,28-Sep-03,1834.36,Shipped,Vintage Cars,87,S18_4522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Small
10166,26,73.73,1,21-Oct-03,1916.98,Shipped,Vintage Cars,87,S18_4522,FunGiftIdeas.com,5085552555,1785 First Street,New Bedford,MA,50553,USA,NA,Violeta Benitez,Small
10177,35,74.6,8,7-Nov-03,2611,Shipped,Vintage Cars,87,S18_4522,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",Madrid,Not Applicable,28023,Spain,EMEA,Jesus Fernandez,Small
10185,47,77.24,8,14-Nov-03,3630.28,Shipped,Vintage Cars,87,S18_4522,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,New Bedford,MA,50553,USA,NA,Wing C Tam,Medium
10197,50,100,14,26-Nov-03,5090.5,Shipped,Vintage Cars,87,S18_4522,Enaco Distributors,(93) 203 4555,"Rambla de Catalu¤a, 23",Barcelona,Not Applicable,8022,Spain,EMEA,Eduardo Saavedra,Medium
10208,45,87.77,8,2-Jan-04,3949.65,Shipped,Vintage Cars,87,S18_4522,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,Not Applicable,69004,France,EMEA,Mary Saveley,Medium
10221,39,89.53,2,18-Feb-04,3491.67,Shipped,Vintage Cars,87,S18_4522,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,Not Applicable,B-1180,Belgium,EMEA,Catherine Dewey,Medium
10232,23,89.53,5,20-Mar-04,2059.19,Shipped,Vintage Cars,87,S18_4522,giftsbymail.co.uk,(198) 555-8888,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,EMEA,Helen Bennett,Small
10248,42,75.48,11,7-May-04,3170.16,Cancelled,Vintage Cars,87,S18_4522,Land of Toys Inc.,2125557818,897 Long Airport Avenue,NYC,NY,10022,USA,NA,Kwai Yu,Medium
10261,20,89.53,9,17-Jun-04,1790.6,Shipped,Vintage Cars,87,S18_4522,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,NA,Jean Fresnisre,Small
10273,33,71.09,12,21-Jul-04,2345.97,Shipped,Vintage Cars,87,S18_4522,Petit Auto,(02) 5554 67,Rue Joseph-Bens 532,Bruxelles,Not Applicable,B-1180,Belgium,EMEA,Catherine Dewey,Small
10283,34,100,14,20-Aug-04,3580.88,Shipped,Vintage Cars,87,S18_4522,"Royal Canadian Collectables, Ltd.",(604) 555-4555,23 Tsawassen Blvd.,Tsawassen,BC,T2F 8M4,Canada,NA,Elizabeth Lincoln,Medium
10293,49,100,3,9-Sep-04,4946.06,Shipped,Vintage Cars,87,S18_4522,Amica Models & Co.,011-4988555,Via Monte Bianco 34,Torino,Not Applicable,10100,Italy,EMEA,Paolo Accorti,Medium
10306,39,90.4,8,14-Oct-04,3525.6,Shipped,Vintage Cars,87,S18_4522,"AV Stores, Co.",(171) 555-1555,Fauntleroy Circus,Manchester,Not Applicable,EC2 5NT,UK,EMEA,Victoria Ashworth,Medium
10315,36,100,7,29-Oct-04,3602.16,Shipped,Vintage Cars,87,S18_4522,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,Not Applicable,44000,France,EMEA,Janine Labrune,Medium
10326,50,86.01,5,9-Nov-04,4300.5,Shipped,Vintage Cars,87,S18_4522,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,Lule,Not Applicable,S-958 22,Sweden,EMEA,Christina Berglund,Medium
10337,29,100,2,21-Nov-04,4498.19,Shipped,Vintage Cars,87,S18_4522,Classic Legends Inc.,2125558493,5905 Pompton St.,NYC,NY,10022,USA,NA,Maria Hernandez,Medium
10350,30,100,3,2-Dec-04,3023.1,Shipped,Vintage Cars,87,S18_4522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10372,41,86.89,7,26-Jan-05,3562.49,Shipped,Vintage Cars,87,S18_4522,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Akiko Shimamura,Medium
10383,28,58.58,7,22-Feb-05,1640.24,Shipped,Vintage Cars,87,S18_4522,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Small
10396,45,100,5,23-Mar-05,4739.4,Shipped,Vintage Cars,87,S18_4522,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Medium
10414,16,75.48,11,6-May-05,1207.68,On Hold,Vintage Cars,87,S18_4522,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,Boston,MA,51003,USA,NA,Juri Yoshido,Small
10103,36,100,5,29-Jan-03,4228.2,Shipped,Trucks and Buses,121,S18_4600,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,Not Applicable,4110,Norway,EMEA,Jonas Bergulfsen,Medium
10114,41,100,9,1-Apr-03,4815.45,Shipped,Trucks and Buses,121,S18_4600,"La Corne D'abondance, Co.",(1) 42.34.2555,"265, boulevard Charonne",Paris,Not Applicable,75012,France,EMEA,Marie Bertrand,Medium
10126,50,100,5,28-May-03,7083,Shipped,Trucks and Buses,121,S18_4600,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,Not Applicable,28023,Spain,EMEA,Mart¡n Sommer,Large
10140,40,100,5,24-Jul-03,4601.2,Shipped,Trucks and Buses,121,S18_4600,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,NA,Juri Hirano,Medium
10150,49,100,2,19-Sep-03,6467.02,Shipped,Trucks and Buses,121,S18_4600,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Not Applicable,79903,Singapore,Japan,Eric Natividad,Medium
10164,45,100,3,21-Oct-03,5012.55,Resolved,Trucks and Buses,121,S18_4600,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,Not Applicable,8010,Austria,EMEA,Roland Mendel,Medium
10175,47,100,10,6-Nov-03,5121.59,Shipped,Trucks and Buses,121,S18_4600,"Stylish Desk Decors, Co.",(171) 555-0297,35 King George,London,Not Applicable,WX3 6FW,UK,EMEA,Ann Brown,Medium
10183,21,100,2,13-Nov-03,2441.04,Shipped,Trucks and Buses,121,S18_4600,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,PA,71270,USA,NA,Francisca Cervantes,Small
10194,32,100,5,25-Nov-03,4262.08,Shipped,Trucks and Buses,121,S18_4600,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,Not Applicable,69004,France,EMEA,Mary Saveley,Medium
10207,47,100,16,9-Dec-03,6658.02,Shipped,Trucks and Buses,121,S18_4600,Diecast Collectables,6175552555,6251 Ingle Ln.,Boston,MA,51003,USA,NA,Valarie Franco,Medium
10217,38,100,5,4-Feb-04,4509.08,Shipped,Trucks and Buses,121,S18_4600,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,Not Applicable,69045,Singapore,APAC,Wendy Victorino,Medium
10229,41,100,10,11-Mar-04,4716.23,Shipped,Trucks and Buses,121,S18_4600,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Medium
10245,21,100,3,4-May-04,2390.22,Shipped,Trucks and Buses,121,S18_4600,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,CT,97823,USA,NA,Leslie Murphy,Small
10259,41,100,13,15-Jun-04,4666.62,Shipped,Trucks and Buses,121,S18_4600,Handji Gifts& Co,+65 224 1555,Village Close - 106 Linden Road Sandown,Singapore,Not Applicable,69045,Singapore,APAC,Wendy Victorino,Medium
10270,38,100,3,19-Jul-04,5383.08,Shipped,Trucks and Buses,121,S18_4600,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Adrian Huxley,Medium
10281,25,99.29,10,19-Aug-04,2482.25,Shipped,Trucks and Buses,121,S18_4600,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,NA,Kyung Yu,Small
10291,48,100,5,8-Sep-04,5288.64,Shipped,Trucks and Buses,121,S18_4600,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,Not Applicable,S-844 67,Sweden,EMEA,Maria Larsson,Medium
10305,22,99.29,14,13-Oct-04,2184.38,Shipped,Trucks and Buses,121,S18_4600,Marta's Replicas Co.,6175558555,39323 Spinnaker Dr.,Cambridge,MA,51247,USA,NA,Marta Hernandez,Small
10313,28,100,8,22-Oct-04,2881.76,Shipped,Trucks and Buses,121,S18_4600,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,NA,Yoshi Tannamuri,Small
10323,47,100,1,5-Nov-04,6203.06,Shipped,Trucks and Buses,121,S18_4600,"Blauer See Auto, Co.",+49 69 66 90 2555,Lyonerstr. 34,Frankfurt,Not Applicable,60528,Germany,EMEA,Roland Keitel,Medium
10334,49,100,4,19-Nov-04,6763.47,On Hold,Trucks and Buses,121,S18_4600,"Volvo Model Replicas, Co",0921-12 3555,Berguvsv„gen  8,Lule,Not Applicable,S-958 22,Sweden,EMEA,Christina Berglund,Medium
10347,45,100,4,29-Nov-04,5884.65,Shipped,Trucks and Buses,121,S18_4600,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,Melbourne,Victoria,3004,Australia,APAC,Peter Ferguson,Medium
10357,28,100,2,10-Dec-04,3559.64,Shipped,Trucks and Buses,121,S18_4600,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Medium
10370,29,57.53,6,20-Jan-05,1668.37,Shipped,Trucks and Buses,121,S18_4600,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,Anna O'Hara,Small
10382,39,100,1,17-Feb-05,4890.6,Shipped,Trucks and Buses,121,S18_4600,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Medium
10411,46,100,3,1-May-05,5235.72,Shipped,Trucks and Buses,121,S18_4600,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,NA,Jean Fresnisre,Medium
10425,38,100,13,31-May-05,4325.16,In Process,Trucks and Buses,121,S18_4600,La Rochelle Gifts,40.67.8555,"67, rue des Cinquante Otages",Nantes,Not Applicable,44000,France,EMEA,Janine Labrune,Medium
10103,41,47.29,9,29-Jan-03,1938.89,Shipped,Vintage Cars,50,S18_4668,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,Stavern,Not Applicable,4110,Norway,EMEA,Jonas Bergulfsen,Small
10113,50,49.81,3,26-Mar-03,2490.5,Shipped,Vintage Cars,50,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Small
10126,43,53.83,9,28-May-03,2314.69,Shipped,Vintage Cars,50,S18_4668,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,Not Applicable,28023,Spain,EMEA,Mart¡n Sommer,Small
10140,29,43.27,9,24-Jul-03,1254.83,Shipped,Vintage Cars,50,S18_4668,Technics Stores Inc.,6505556809,9408 Furth Circle,Burlingame,CA,94217,USA,NA,Juri Hirano,Small
10150,30,42.76,6,19-Sep-03,1282.8,Shipped,Vintage Cars,50,S18_4668,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Not Applicable,79903,Singapore,Japan,Eric Natividad,Small
10164,25,53.83,7,21-Oct-03,1345.75,Resolved,Vintage Cars,50,S18_4668,Mini Auto Werke,7675-3555,Kirchgasse 6,Graz,Not Applicable,8010,Austria,EMEA,Roland Mendel,Small
10174,49,44.78,2,6-Nov-03,2194.22,Shipped,Vintage Cars,50,S18_4668,"Australian Gift Network, Co",61-7-3844-6555,31 Duncan St. West End,South Brisbane,Queensland,4101,Australia,APAC,Tony Calaghan,Small
10183,40,49.3,6,13-Nov-03,1972,Shipped,Vintage Cars,50,S18_4668,"Classic Gift Ideas, Inc",2155554695,782 First Street,Philadelphia,PA,71270,USA,NA,Francisca Cervantes,Small
10194,41,44.78,9,25-Nov-03,1835.98,Shipped,Vintage Cars,50,S18_4668,"Saveley & Henriot, Co.",78.32.5555,"2, rue du Commerce",Lyon,Not Applicable,69004,France,EMEA,Mary Saveley,Small
10206,21,53.33,4,5-Dec-03,1119.93,Shipped,Vintage Cars,50,S18_4668,Canadian Gift Exchange Network,(604) 555-3392,1900 Oak St.,Vancouver,BC,V3F 2K1,Canada,NA,Yoshi Tannamuri,Small
10215,46,45.28,1,29-Jan-04,2082.88,Shipped,Vintage Cars,50,S18_4668,West Coast Collectables Co.,3105553722,3675 Furth Circle,Burbank,CA,94019,USA,NA,Steve Thompson,Small
10229,39,40.25,14,11-Mar-04,1569.75,Shipped,Vintage Cars,50,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Small
10245,45,59.87,7,4-May-04,2694.15,Shipped,Vintage Cars,50,S18_4668,Super Scale Inc.,2035559545,567 North Pendale Street,New Haven,CT,97823,USA,NA,Leslie Murphy,Small
10258,21,59.87,4,15-Jun-04,1257.27,Shipped,Vintage Cars,50,S18_4668,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,Minato-ku,Tokyo,106-0032,Japan,Japan,Akiko Shimamura,Small
10270,44,58.36,7,19-Jul-04,2567.84,Shipped,Vintage Cars,50,S18_4668,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",Chatswood,NSW,2067,Australia,APAC,Adrian Huxley,Small
10281,44,59.87,14,19-Aug-04,2634.28,Shipped,Vintage Cars,50,S18_4668,Diecast Classics Inc.,2155551555,7586 Pompton St.,Allentown,PA,70267,USA,NA,Kyung Yu,Small
10291,29,51.82,9,8-Sep-04,1502.78,Shipped,Vintage Cars,50,S18_4668,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,Boras,Not Applicable,S-844 67,Sweden,EMEA,Maria Larsson,Small
10304,34,49.3,4,11-Oct-04,1676.2,Shipped,Vintage Cars,50,S18_4668,Auto Assoc. & Cie.,30.59.8555,"67, avenue de l'Europe",Versailles,Not Applicable,78000,France,EMEA,Daniel Tonini,Small
10312,39,56.85,1,21-Oct-04,2217.15,Shipped,Vintage Cars,50,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Small
10324,38,100,6,5-Nov-04,6832.02,Shipped,Vintage Cars,50,S18_4668,Vitachrome Inc.,2125551500,2678 Kingston Rd.,NYC,NY,10022,USA,NA,Michael Frick,Medium
10333,24,79.86,8,18-Nov-04,1916.64,Shipped,Vintage Cars,50,S18_4668,Mini Wheels Co.,6505555787,5557 North Pendale Street,San Francisco,CA,N/A,USA,NA,Julie Murphy,Small
10348,29,100,6,1-Nov-04,7110.8,Shipped,Vintage Cars,50,S18_4668,"Corrida Auto Replicas, Ltd",(91) 555 22 82,"C/ Araquil, 67",Madrid,Not Applicable,28023,Spain,EMEA,Mart¡n Sommer,Large
10358,30,100,8,10-Dec-04,5302.8,Shipped,Vintage Cars,50,S18_4668,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Medium
10370,20,100,2,20-Jan-05,2730,Shipped,Vintage Cars,50,S18_4668,"Anna's Decorations, Ltd",02 9936 8555,201 Miller Street,North Sydney,NSW,2060,Australia,APAC,Anna O'Hara,Small
10382,39,100,2,17-Feb-05,7827.3,Shipped,Vintage Cars,50,S18_4668,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,San Rafael,CA,97562,USA,NA,Valarie Nelson,Large
10411,35,59.87,7,1-May-05,2095.45,Shipped,Vintage Cars,50,S18_4668,Quebec Home Shopping Network,(514) 555-8054,43 rue St. Laurent,Montreal,Quebec,H1J 1C3,Canada,NA,Jean Fresnisre,Small
10424,26,59.87,4,31-May-05,1556.62,In Process,Vintage Cars,50,S18_4668,Euro Shopping Channel,(91) 555 94 44,"C/ Moralzarzal, 86",Madrid,Not Applicable,28034,Spain,EMEA,Diego Freyre,Small
10108,44,100,11,3-Mar-03,5565.12,Shipped,Classic Cars,148,S18_4721,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,Makati City,Not Applicable,1227 MM,Philippines,Japan,Arnold Cruz,Medium
